threshold,precision,recall,f1
0.0009174030196678881,0.09560362875087229,1.0,0.17452229299363056
0.0012612496885179485,0.0958041958041958,1.0,0.1748564135290364
0.0013544894023209176,0.09587123862841147,1.0,0.17496807151979565
0.0014566304895609922,0.09600560616678346,1.0,0.17519181585677748
0.0015873129545256152,0.09607293127629733,1.0,0.17530390275111965
0.0019181187019371108,0.09647887323943662,1.0,0.17597944765574824
0.002130637783815064,0.09668313338038109,1.0,0.17631917631917632
0.0021370520158184242,0.09675141242937853,1.0,0.17643271088216356
0.002160051871803779,0.09709425939050319,1.0,0.17700258397932817
0.002461240170802434,0.09730113636363637,1.0,0.1773462783171521
0.0024773849577009693,0.09750889679715302,1.0,0.17769130998702984
0.0032061250852427592,0.09757834757834757,1.0,0.17780661907852044
0.00321587532220722,0.09764789736279401,1.0,0.17792207792207793
0.003263771147516196,0.09785714285714285,1.0,0.1782693558880937
0.00343512939892541,0.09792709077912795,1.0,0.17838541666666666
0.003686592272007186,0.09799713876967096,1.0,0.17850162866449512
0.0038082128722655363,0.09806728704366499,1.0,0.17861799217731422
0.004368924696368539,0.09813753581661891,1.0,0.17873450750163078
0.004499059263619553,0.0982078853046595,1.0,0.17885117493472585
0.004560836509938398,0.09834888729361091,1.0,0.17908496732026144
0.004790653330397939,0.098490294751977,1.0,0.1793193717277487
0.005183351670648009,0.09863210943124551,1.0,0.17955439056356487
0.005301479748765759,0.09898843930635838,1.0,0.18014464168310323
0.0053282104367772315,0.09934735315445975,1.0,0.18073878627968337
0.00554835030254939,0.09956395348837209,1.0,0.1810971579643093
0.005586164917094104,0.099927060539752,1.0,0.1816976127320955
0.005621320807887896,0.10007304601899196,1.0,0.18193891102257637
0.006046553915079581,0.10021945866861741,1.0,0.18218085106382978
0.006401842535270201,0.10051357300073367,1.0,0.18266666666666667
0.006767839499412949,0.10066127847171198,1.0,0.1829105473965287
0.006770093642804802,0.10103244837758112,1.0,0.18352310783657066
0.0069367349670051955,0.10118168389955687,1.0,0.18376928236083165
0.007116409987998535,0.10125646711012565,1.0,0.18389261744966443
0.007246769907990624,0.10140636565507032,1.0,0.18413978494623656
0.007755281637729212,0.10155670867309118,1.0,0.18438761776581428
0.007762859544363277,0.10178306092124814,1.0,0.18476062036412677
0.007828355509552071,0.10208643815201192,1.0,0.1852603110209601
0.00796980002818905,0.10223880597014925,1.0,0.1855111712931618
0.008567988519325078,0.10262172284644194,1.0,0.18614130434782608
0.008632286181236985,0.10277569392348088,1.0,0.18639455782312925
0.008704761089779188,0.10316265060240964,1.0,0.18703071672354948
0.008819802537207422,0.1033182503770739,1.0,0.1872863978127136
0.009148225697398173,0.10363086232980333,1.0,0.18779986291980807
0.009309211244859072,0.1039453717754173,1.0,0.18831615120274914
0.00931170669914071,0.10418250950570342,1.0,0.1887052341597796
0.009598569398449584,0.10426179604261795,1.0,0.18883528600964852
0.009769533101090326,0.10434120335110435,1.0,0.1889655172413793
0.00984060635733594,0.10442073170731707,1.0,0.189095928226363
0.009845563465154498,0.10450038138825324,1.0,0.18922651933701656
0.009940425531426324,0.10482019892884469,1.0,0.18975069252077562
0.010155250181980538,0.10490045941807044,1.0,0.18988218988218988
0.010284301616890907,0.10522273425499232,1.0,0.19041000694927032
0.010347990529526011,0.10546574287913779,1.0,0.19080779944289694
0.0105948126227149,0.10570987654320987,1.0,0.19120725750174458
0.010722709107403321,0.10579150579150579,1.0,0.19134078212290503
0.010857980555056379,0.10595514307811292,1.0,0.1916083916083916
0.010999389803201018,0.10611928737412858,1.0,0.19187675070028012
0.011145853406562361,0.1062015503875969,1.0,0.1920112123335669
0.011314407182211045,0.10628394103956555,1.0,0.19214586255259467
0.011393311566949678,0.10653188180404355,1.0,0.19255094869992972
0.011477517196146491,0.1066147859922179,1.0,0.19268635724331926
0.011531740483331856,0.10678098207326578,1.0,0.19295774647887323
0.011758954653799218,0.10703125,1.0,0.19336626676076218
0.011817070666925522,0.10711493354182955,1.0,0.19350282485875706
0.012234192709622766,0.10728269381362568,1.0,0.19377652050919378
0.01234081216475159,0.10736677115987461,1.0,0.19391365888181175
0.01261428429354775,0.10745098039215686,1.0,0.19405099150141644
0.012707007952045404,0.1075353218210361,1.0,0.19418851878100638
0.012935058111754204,0.1078740157480315,1.0,0.1947405828002843
0.012963720917459483,0.10795902285263988,1.0,0.19487908961593173
0.013107390394215683,0.10812943962115233,1.0,0.19515669515669515
0.013718841531360954,0.10821484992101106,1.0,0.19529579472558803
0.013861832303041265,0.108300395256917,1.0,0.19543509272467904
0.013987293055204388,0.10847189231987332,1.0,0.1957142857142857
0.014117264370765398,0.10864393338620143,1.0,0.19599427753934193
0.01431340483841258,0.10881652104845115,1.0,0.19627507163323782
0.015026955824456152,0.10898965791567224,1.0,0.19655667144906744
0.015068611409944933,0.10916334661354582,1.0,0.1968390804597701
0.015150732882452368,0.10925039872408293,1.0,0.196980589503954
0.015698470319359132,0.10942492012779553,1.0,0.19726421886249101
0.015782182342445748,0.10968775020016013,1.0,0.1976911976911977
0.015829296401819903,0.10977564102564102,1.0,0.19783393501805055
0.015829327809100176,0.11021721641190668,1.0,0.19855072463768117
0.01583974692264435,0.11039484286865431,1.0,0.1988388969521045
0.016087506955210638,0.11057304277643261,1.0,0.19912790697674418
0.01610816776499463,0.11075181891673404,1.0,0.19941775836972345
0.016350529978376466,0.11102106969205834,1.0,0.199854121079504
0.016442606799778044,0.1112012987012987,1.0,0.20014609203798392
0.016673256878063994,0.11138211382113822,1.0,0.20043891733723482
0.016676371533971935,0.11165444172779136,1.0,0.20087976539589442
0.01673863479733509,0.11183673469387755,1.0,0.2011747430249633
0.016765423206280036,0.11201962387571546,1.0,0.20147058823529412
0.01684357631388872,0.11229508196721312,1.0,0.2019159911569639
0.01686983178381555,0.11275720164609053,1.0,0.20266272189349113
0.016952466374371037,0.11294311624072548,1.0,0.20296296296296296
0.017181705504189373,0.11312964492155243,1.0,0.2032640949554896
0.017208368012756606,0.11322314049586776,1.0,0.20341499628804752
0.017248826312932883,0.11341059602649006,1.0,0.2037174721189591
0.017262705007756205,0.11350455675227837,1.0,0.20386904761904762
0.017739833925849522,0.11388196176226101,1.0,0.2044776119402985
0.017795404427096238,0.11397670549084858,1.0,0.2046303211351755
0.01787204874549442,0.11407160699417153,1.0,0.20478325859491778
0.017891299018013077,0.11416666666666667,1.0,0.2049364248317128
0.017942168132645563,0.11435726210350584,1.0,0.20524344569288389
0.018223791361705648,0.11464435146443515,1.0,0.2057057057057057
0.018240761502142964,0.11483654652137469,1.0,0.20601503759398496
0.018401839623774455,0.11493288590604027,1.0,0.20617005267118135
0.018534463710334084,0.11512605042016806,1.0,0.20648078372268275
0.018654933683153848,0.1152228763666947,1.0,0.2066365007541478
0.018728619906922293,0.11561181434599156,1.0,0.20726172465960666
0.01888258438985411,0.1158072696534235,1.0,0.20757575757575758
0.01903861769956964,0.11610169491525424,1.0,0.20804859529233105
0.019204022602763535,0.11629881154499151,1.0,0.20836501901140683
0.019369780760460593,0.11639762107051826,1.0,0.2085235920852359
0.019790890193753397,0.11649659863945579,1.0,0.2086824067022087
0.02000272708004841,0.11669505962521294,1.0,0.20900076277650648
0.0204692053362612,0.11689419795221843,1.0,0.20932009167303284
0.020640272367887427,0.11699402220324509,1.0,0.20948012232415902
0.020667970891128918,0.1170940170940171,1.0,0.20964039785768937
0.020797812163138973,0.11719418306244654,1.0,0.20980091883614088
0.02097129288267842,0.11739502999143102,1.0,0.21012269938650308
0.021264454645244766,0.11759656652360514,1.0,0.21044546850998463
0.021814362890106454,0.11769759450171821,1.0,0.21060722521137587
0.022192304293417578,0.117798796216681,1.0,0.21076923076923076
0.022385223906427845,0.11790017211703958,1.0,0.21093148575827558
0.0224888499073695,0.1182053494391717,1.0,0.21141975308641975
0.02261337412710645,0.11830742659758203,1.0,0.21158301158301157
0.022687468631676123,0.11871750433275563,1.0,0.21223857474825716
0.022778921023701215,0.1189236111111111,1.0,0.2125678820791311
0.023110176053612437,0.11923411662315056,1.0,0.2130637636080871
0.02347235961665936,0.11944202266782912,1.0,0.21339563862928349
0.023598846799643258,0.11975524475524475,1.0,0.21389539422326306
0.02363526975717434,0.11986001749781278,1.0,0.2140625
0.023900415848569303,0.11996497373029773,1.0,0.2142298670836591
0.02417529968901379,0.1202809482001756,1.0,0.21473354231974923
0.024383856890026593,0.12049252418645559,1.0,0.2150706436420722
0.024735333970600314,0.12081128747795414,1.0,0.2155782848151062
0.025254490013094596,0.1209179170344219,1.0,0.215748031496063
0.025341159969207425,0.121131741821397,1.0,0.21608832807570977
0.025608307809301355,0.12123893805309735,1.0,0.21625887924230466
0.02564036072349963,0.12134632418069087,1.0,0.21642969984202212
0.025797461810944992,0.1216696269982238,1.0,0.21694378463974665
0.025928548419185387,0.12177777777777778,1.0,0.21711568938193343
0.026277487889148944,0.12188612099644128,1.0,0.21728786677240286
0.026686836993338736,0.1224307417336908,1.0,0.21815286624203822
0.026956123299384564,0.12275985663082438,1.0,0.21867517956903432
0.02697520499719353,0.12309074573225516,1.0,0.2192
0.027094413548981566,0.12331233123312331,1.0,0.21955128205128205
0.027156325852929302,0.12353471596032461,1.0,0.21990369181380418
0.027184330476381018,0.12386980108499096,1.0,0.22043443282381336
0.027285189668437914,0.12443233424159855,1.0,0.22132471728594508
0.027998677809547522,0.12454545454545454,1.0,0.22150363783346808
0.02808848696803532,0.12465878070973613,1.0,0.22168284789644013
0.028152792742603388,0.12477231329690346,1.0,0.22186234817813766
0.02843973196756001,0.125,1.0,0.2222222222222222
0.028838172903436342,0.12522851919561243,1.0,0.22258326563769293
0.02901496942259801,0.1253430924062214,1.0,0.22276422764227644
0.029415629997980912,0.12545787545787546,1.0,0.2229454841334418
0.029459078665449705,0.12557286892758937,1.0,0.22312703583061888
0.029461350131722595,0.12603495860165592,1.0,0.2238562091503268
0.030099253542894184,0.1261510128913444,1.0,0.22403924775143091
0.030392182154868528,0.1266173752310536,1.0,0.2247744052502051
0.030412056779603555,0.12708719851576994,1.0,0.22551440329218106
0.030928344635856406,0.12720519962859797,1.0,0.2257001647446458
0.031425609265138314,0.12732342007434944,1.0,0.22588623248145095
0.031501183004397186,0.12756052141527002,1.0,0.22625928984310487
0.03154841314357901,0.12779850746268656,1.0,0.22663358147229115
0.03160361198938996,0.12791783380018673,1.0,0.22682119205298013
0.03229904239675494,0.1280373831775701,1.0,0.22700911350455674
0.03232772977152662,0.12863849765258217,1.0,0.22795341098169716
0.03250183696770018,0.1287593984962406,1.0,0.22814321398834306
0.03301947487772511,0.1288805268109125,1.0,0.22833333333333333
0.033164928775956073,0.12900188323917136,1.0,0.2285237698081735
0.03347588250218035,0.1291234684260132,1.0,0.2287145242070117
0.033477129072864896,0.12948960302457466,1.0,0.2292887029288703
0.033559690509372436,0.12998102466793168,1.0,0.23005877413937867
0.03360623623856924,0.13022813688212928,1.0,0.2304457527333894
0.03393732531024188,0.1306005719733079,1.0,0.23102866779089376
0.03405605334432175,0.13072519083969467,1.0,0.23122362869198312
0.03452122867950396,0.1308500477554919,1.0,0.23141891891891891
0.034901964427673494,0.13097514340344169,1.0,0.231614539306847
0.035596593739473804,0.13110047846889952,1.0,0.23181049069373943
0.03576526395532387,0.13135186960690318,1.0,0.23220338983050848
0.035845542009692935,0.13147792706333974,1.0,0.23240033927056827
0.036034200049230664,0.13173076923076923,1.0,0.23279524214103653
0.03705125265955198,0.13185755534167468,1.0,0.23299319727891157
0.03710238020827703,0.13198458574181118,1.0,0.23319148936170211
0.037247577416261266,0.13223938223938225,1.0,0.23358908780903667
0.03735291767403853,0.13262342691190707,1.0,0.2341880341880342
0.03769095876484738,0.13313896987366375,1.0,0.23499142367066894
0.03778625856401506,0.13339824732229796,1.0,0.23539518900343642
0.03783717890263994,0.13352826510721247,1.0,0.235597592433362
0.038157132577779314,0.13365853658536586,1.0,0.23580034423407917
0.03818818742645973,0.1337890625,1.0,0.2360034453057709
0.038328301517886146,0.13457760314341846,1.0,0.23722943722943723
0.038430245180211334,0.13497536945812807,1.0,0.2378472222222222
0.03897584996638864,0.1351084812623274,1.0,0.2380538662033015
0.03916407330456524,0.13524185587364265,1.0,0.2382608695652174
0.03959968031032598,0.13537549407114624,1.0,0.23846823324630112
0.04058935168945577,0.13564356435643565,1.0,0.23888404533565824
0.040818514019759174,0.13577799801783944,1.0,0.23909249563699825
0.04093518539116772,0.1359126984126984,1.0,0.23930131004366811
0.04097111006842468,0.136318407960199,1.0,0.23992994746059546
0.04115077118957909,0.13645418326693226,1.0,0.2401402278702892
0.04139392706688782,0.1365902293120638,1.0,0.24035087719298245
0.04149078150004972,0.13713713713713713,1.0,0.24119718309859156
0.04170211773933711,0.1372745490981964,1.0,0.24140969162995596
0.041752479584549446,0.13755020080321284,1.0,0.2418358340688438
0.04179354345945452,0.13768844221105528,1.0,0.2420494699646643
0.04232050939373399,0.1379657603222558,1.0,0.2424778761061947
0.04239986873855003,0.13824419778002017,1.0,0.2429078014184397
0.042660042338723204,0.13866396761133604,1.0,0.24355555555555555
0.042803307282958926,0.13880445795339413,1.0,0.24377224199288255
0.04303352872633741,0.13908629441624365,1.0,0.24420677361853832
0.04344720642766276,0.13922764227642276,1.0,0.24442462087421946
0.04378690298077237,0.13979591836734695,1.0,0.24529991047448524
0.044042329046569025,0.13993871297242083,1.0,0.24551971326164876
0.044608636067452495,0.14008179959100203,1.0,0.24573991031390136
0.045025859295175295,0.1403688524590164,1.0,0.24618149146451032
0.045383380701216766,0.1408016443987667,1.0,0.24684684684684685
0.04559635386092823,0.14094650205761317,1.0,0.24706943192064923
0.0458066436745734,0.141091658084449,1.0,0.24729241877256317
0.04612272220869829,0.14123711340206185,1.0,0.24751580849141824
0.046345117578503334,0.1415289256198347,1.0,0.24796380090497738
0.04655190923999281,0.14182194616977226,1.0,0.2484134179510426
0.046610482761402984,0.14196891191709846,1.0,0.24863883847549909
0.046869137647655226,0.14241164241164242,1.0,0.24931756141947226
0.04704297480273068,0.1425598335067638,1.0,0.2495446265938069
0.0473549132606483,0.1430062630480167,1.0,0.2502283105022831
0.047727156106308094,0.14345549738219895,1.0,0.2509157509157509
0.04780150002555217,0.14360587002096437,1.0,0.25114573785517874
0.047914568118433414,0.14375655823714587,1.0,0.25137614678899084
0.048099255908382356,0.14436248682824027,1.0,0.2523020257826888
0.048208190394261864,0.14451476793248946,1.0,0.25253456221198156
0.048372993248193295,0.14482029598308668,1.0,0.2530009233610342
0.048379245604695385,0.1451271186440678,1.0,0.2534690101757632
0.048950667833391005,0.1454352441613588,1.0,0.25393883225208524
0.049209134039212024,0.14558979808714134,1.0,0.2541743970315399
0.04939889916146147,0.14574468085106382,1.0,0.25441039925719594
0.049536570267159095,0.14589989350372737,1.0,0.25464684014869887
0.0500660347488819,0.1460554371002132,1.0,0.25488372093023254
0.05008073044813211,0.14636752136752137,1.0,0.255358807082945
0.05019777581506702,0.146524064171123,1.0,0.2555970149253731
0.05073602010954528,0.14668094218415417,1.0,0.25583566760037346
0.05093338579506493,0.14715359828141783,1.0,0.2565543071161049
0.05105536399506228,0.14731182795698924,1.0,0.25679475164011245
0.05115670504286632,0.147470398277718,1.0,0.2570356472795497
0.051541032138537085,0.1476293103448276,1.0,0.25727699530516435
0.051585665679014875,0.14778856526429343,1.0,0.2575187969924812
0.051655012524819785,0.14794816414686826,1.0,0.257761053621825
0.051738790945726525,0.14810810810810812,1.0,0.2580037664783427
0.05206800980265045,0.14826839826839827,1.0,0.2582469368520264
0.05222536983974145,0.14842903575297942,1.0,0.25849056603773585
0.052392222999680466,0.14859002169197397,1.0,0.2587346553352219
0.05250999627571691,0.14891304347826087,1.0,0.25922421948912017
0.05312645047660488,0.14907508161044614,1.0,0.25946969696969696
0.05357287721096769,0.14923747276688454,1.0,0.25971563981042656
0.05362664998853675,0.14956331877729256,1.0,0.26020892687559355
0.054298499870869356,0.15005476451259583,1.0,0.26095238095238094
0.05436233234465666,0.150384193194292,1.0,0.26145038167938933
0.05489516784542668,0.15054945054945054,1.0,0.2617000955109838
0.05547245485371257,0.15088105726872247,1.0,0.26220095693779905
0.05561441914442822,0.15104740904079383,1.0,0.2624521072796935
0.05575185892414712,0.15121412803532008,1.0,0.26270373921380635
0.05584063379253747,0.1515486725663717,1.0,0.2632084534101825
0.05600838418893519,0.15171650055370986,1.0,0.26346153846153847
0.056038517775351376,0.15188470066518847,1.0,0.26371511068334935
0.05669877664710795,0.15222222222222223,1.0,0.26422372227579555
0.05747207977555368,0.15239154616240266,1.0,0.2644787644787645
0.05750621938357221,0.1527313266443701,1.0,0.26499032882011603
0.05761016723057864,0.15307262569832403,1.0,0.2655038759689923
0.05784074351404975,0.15358744394618834,1.0,0.2662779397473275
0.05836085500485867,0.1537598204264871,1.0,0.26653696498054474
0.058364570854475425,0.15427927927927929,1.0,0.2673170731707317
0.05871464064513613,0.1544532130777903,1.0,0.267578125
0.05904763467632927,0.154627539503386,1.0,0.2678396871945259
0.05958836332519465,0.15480225988700566,1.0,0.26810176125244617
0.0601244424591971,0.15497737556561086,1.0,0.2683643486777669
0.060743247698886484,0.1551528878822197,1.0,0.26862745098039215
0.06075480638768368,0.15532879818594103,1.0,0.2688910696761531
0.061163953626874885,0.15550510783200908,1.0,0.2691552062868369
0.06294707806965906,0.1558589306029579,1.0,0.26968503937007876
0.06341089579082104,0.15621436716077536,1.0,0.2702169625246548
0.0636552083020535,0.15693012600229095,1.0,0.2712871287128713
0.06368443139717789,0.15711009174311927,1.0,0.27155599603567887
0.06377665744486562,0.15729047072330654,1.0,0.2718253968253968
0.06385597565190079,0.1578341013824885,1.0,0.272636815920398
0.06386287075088744,0.1580161476355248,1.0,0.2729083665338645
0.0640324703412744,0.1581986143187067,1.0,0.2731804586241276
0.06461531301610447,0.15838150289017341,1.0,0.27345309381237526
0.06486967444810851,0.15874855156431056,1.0,0.274
0.06495312559866535,0.15893271461716937,1.0,0.27427427427427425
0.06523394459436216,0.15985997666277713,1.0,0.27565392354124746
0.06571924223439299,0.16004672897196262,1.0,0.2759315206445116
0.06582102711869103,0.16042154566744732,1.0,0.27648839556004035
0.06621512499234507,0.1607981220657277,1.0,0.2770475227502528
0.06689293582201199,0.1609870740305523,1.0,0.2773279352226721
0.0669259699371988,0.1615566037735849,1.0,0.2781725888324873
0.06724983932221795,0.16193853427895982,1.0,0.2787385554425229
0.06774447952544538,0.1621301775147929,1.0,0.2790224032586558
0.06776212570057605,0.1623222748815166,1.0,0.2793068297655454
0.06838844879613529,0.1629013079667063,1.0,0.28016359918200406
0.06978415932004763,0.16348448687350836,1.0,0.28102564102564104
0.07006724656347627,0.16367980884109917,1.0,0.2813141683778234
0.07075871070491381,0.1642685851318945,1.0,0.282183316168898
0.07136487266330896,0.1648616125150421,1.0,0.2830578512396694
0.07227294993950845,0.16545893719806765,1.0,0.2839378238341969
0.07262219283101874,0.1656590084643289,1.0,0.2842323651452282
0.07324724898435797,0.16585956416464892,1.0,0.284527518172378
0.07381738162078501,0.16606060606060605,1.0,0.28482328482328484
0.07385159964336274,0.1662621359223301,1.0,0.2851196670135276
0.07443074019131349,0.16646415552855406,1.0,0.28541666666666665
0.07461090722223856,0.16727716727716727,1.0,0.28661087866108786
0.0751246474685459,0.16748166259168704,1.0,0.2869109947643979
0.07522517657862687,0.16789215686274508,1.0,0.28751311647429173
0.0754818337334871,0.16809815950920245,1.0,0.28781512605042014
0.07559340086383862,0.1683046683046683,1.0,0.288117770767613
0.07574387985740076,0.16851168511685116,1.0,0.28842105263157897
0.07641073767929013,0.16934487021013597,1.0,0.28964059196617337
0.07658968426500379,0.17039800995024876,1.0,0.2911795961742827
0.07659702379710334,0.1708229426433915,1.0,0.29179978700745474
0.07707983043289343,0.17125,1.0,0.29242262540021347
0.0780495704646448,0.17146433041301626,1.0,0.29273504273504275
0.07957768608979239,0.17167919799498746,1.0,0.293048128342246
0.08007488540179616,0.17189460476787954,1.0,0.29336188436830835
0.08050293253892488,0.17232704402515722,1.0,0.2939914163090129
0.08056693285309574,0.172544080604534,1.0,0.29430719656283566
0.08074229285108507,0.17276166456494324,1.0,0.2946236559139785
0.08079914880402102,0.17297979797979798,1.0,0.294940796555436
0.08093586533695303,0.1731984829329962,1.0,0.2952586206896552
0.0814414944385179,0.17341772151898735,1.0,0.29557713052858686
0.08169465794629484,0.17385786802030456,1.0,0.29621621621621624
0.08188729803391742,0.17407878017789072,1.0,0.29653679653679654
0.08217969631131332,0.1743002544529262,1.0,0.29685807150595883
0.08220416275506592,0.17496807151979565,1.0,0.29782608695652174
0.08273118022783424,0.17586649550706032,1.0,0.29912663755458513
0.0831922391731801,0.17654639175257733,1.0,0.30010952902519167
0.08339438552964092,0.1767741935483871,1.0,0.30043859649122806
0.08395399179638442,0.17746113989637305,1.0,0.30143014301430143
0.08395606738732135,0.17815344603381014,1.0,0.30242825607064017
0.08447544652186915,0.17838541666666666,1.0,0.3027624309392265
0.0850022209933398,0.17861799217731422,1.0,0.3030973451327434
0.08528765874652931,0.17885117493472585,1.0,0.3034330011074197
0.0855373083185403,0.1793193717277487,1.0,0.30410654827968925
0.08572624268608822,0.17979002624671916,1.0,0.3047830923248053
0.08613697761033628,0.18050065876152832,1.0,0.30580357142857145
0.0870451858032355,0.18073878627968337,1.0,0.30614525139664805
0.08707928517679837,0.18121693121693122,1.0,0.3068309070548712
0.08722525463005806,0.1814569536423841,1.0,0.3071748878923767
0.08739188608748076,0.18193891102257637,1.0,0.30786516853932583
0.0881353698788924,0.18242343541944075,1.0,0.30855855855855857
0.08906449534326129,0.18266666666666667,1.0,0.3089064261555806
0.08909782328537932,0.1829105473965287,1.0,0.309255079006772
0.08916165561046616,0.1836461126005362,1.0,0.3103057757644394
0.08923060331339962,0.18389261744966443,1.0,0.31065759637188206
0.08937818366885354,0.18413978494623656,1.0,0.31101021566401815
0.08987437263368189,0.18438761776581428,1.0,0.31136363636363634
0.09077955870623641,0.18463611859838275,1.0,0.3117178612059158
0.09107876732087128,0.18488529014844804,1.0,0.3120728929384966
0.0920500919999644,0.18513513513513513,1.0,0.3124287343215507
0.09208029620008068,0.1856368563685637,1.0,0.31314285714285717
0.09229690663150933,0.18639455782312925,1.0,0.31422018348623854
0.09239468852697931,0.18664850136239783,1.0,0.3145809414466131
0.09241543278731222,0.1869031377899045,1.0,0.31494252873563217
0.09318850567227231,0.1871584699453552,1.0,0.31530494821634064
0.09406205605167325,0.18741450068399454,1.0,0.315668202764977
0.09489887596043435,0.18792866941015088,1.0,0.3163972286374134
0.09500584234322751,0.18818681318681318,1.0,0.31676300578034683
0.09507503984031476,0.18844566712517194,1.0,0.31712962962962965
0.09553348151096677,0.1887052341597796,1.0,0.3174971031286211
0.09669055134573398,0.1889655172413793,1.0,0.31786542923433875
0.0969703712393829,0.18948824343015214,1.0,0.3186046511627907
0.09698441609915193,0.18975069252077562,1.0,0.3189755529685681
0.0971339570338264,0.1900138696255201,1.0,0.31934731934731936
0.0977621273621401,0.19027777777777777,1.0,0.31971995332555425
0.0992349801011836,0.19080779944289694,1.0,0.32046783625730996
0.09926530942559204,0.1910739191073919,1.0,0.32084309133489464
0.10005722265585706,0.1916083916083916,1.0,0.3215962441314554
0.10010386363300522,0.19214586255259467,1.0,0.32235294117647056
0.10162673727143336,0.19241573033707865,1.0,0.32273262661955243
0.10235099499752574,0.19295774647887323,1.0,0.3234946871310508
0.10272883325956038,0.19322990126939352,1.0,0.32387706855791965
0.10331852465539683,0.19350282485875706,1.0,0.3242603550295858
0.10371696622296073,0.19377652050919378,1.0,0.3246445497630332
0.10456652026447062,0.19405099150141644,1.0,0.3250296559905101
0.10477107473643898,0.19432624113475178,1.0,0.3254156769596199
0.10479346910195175,0.19460227272727273,1.0,0.3258026159334126
0.10540371522714302,0.19515669515669515,1.0,0.3265792610250298
0.10557103118705197,0.19599427753934193,1.0,0.3277511961722488
0.1056218046514166,0.19627507163323782,1.0,0.3281437125748503
0.10582213021491386,0.19655667144906744,1.0,0.328537170263789
0.10668324889989882,0.1971223021582734,1.0,0.3293269230769231
0.10684906654274563,0.19740634005763688,1.0,0.3297232250300842
0.10906667211043226,0.1976911976911977,1.0,0.3301204819277108
0.10915900145478857,0.19855072463768117,1.0,0.3313180169286578
0.10964268732567166,0.1988388969521045,1.0,0.33171912832929784
0.10983723231702153,0.19941775836972345,1.0,0.3325242718446602
0.11061128027194805,0.2,1.0,0.3333333333333333
0.11171753371614758,0.20029239766081872,1.0,0.3337393422655298
0.11180634818303499,0.2005856515373353,1.0,0.33414634146341465
0.11273153150628848,0.20176730486008837,1.0,0.33578431372549017
0.1127638294580712,0.20206489675516223,1.0,0.3361963190184049
0.11340621340476352,0.20236336779911374,1.0,0.3366093366093366
0.11345257491883419,0.20266272189349113,1.0,0.3370233702337023
0.11374654976893286,0.20296296296296296,1.0,0.3374384236453202
0.11604254356758398,0.2032640949554896,1.0,0.33785450061652283
